what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1284676933154
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1284676933154
started,bundle,org.eclipse.emf.validation,1.3.0.v200901271722,"org.eclipse.emf.validation",1284676933154
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1284676933154
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1284676933154
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1284676933154
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1284676933154
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1284676933154
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1284676933154
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1284676933154
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1284676933154
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1284676933154
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1284676933154
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1284676933154
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1284676933154
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1284676933154
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1284676933154
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1284676933154
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1284676933154
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1284676933154
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1284676933154
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1284676933154
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1284676933154
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1284676933154
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1284676933154
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1284676933154
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1284676933154
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1284676933154
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1284676933154
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1284676933154
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1284676933154
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1284676933154
started,bundle,org.eclipse.jet.ui,1.0.0.v200906120900,"org.eclipse.jet.ui",1284676933154
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1284676933154
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1284676933154
started,bundle,org.eclipse.m2m.atl.adt.ui,3.0.2.v201001190421,"org.eclipse.m2m.atl.adt.ui",1284676933154
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1284676933154
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1284676933154
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1284676933154
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1284676933154
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1284676933154
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1284676933154
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1284676933154
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1284676933154
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1284676933154
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1284676933154
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1284676933154
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1284676933154
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1284676933154
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1284676933154
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1284676933154
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1284676933154
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1284676933154
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1284676933154
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1284676933154
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1284676933154
started,bundle,org.eclipse.ui.intro,3.3.2.v20100111_35x,"org.eclipse.ui.intro",1284676933154
started,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1284676933154
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1284676933154
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1284676933154
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1284676933154
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1284676933154
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1284676933154
started,bundle,org.eclipse.uml2.diagram.common,0.9.0.v200906190654,"org.eclipse.uml2.diagram.common",1284676933154
started,bundle,org.eclipse.uml2.uml,3.0.1.v200908281330,"org.eclipse.uml2.uml",1284676933154
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1284676933154
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1284676933154
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1284676933154
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1284676933154
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1284676933154
started,bundle,org.eclipse.xtend.typesystem.emf.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.emf.ui",1284676933154
started,bundle,com.google.appengine.eclipse.core,1.3.2.v201003242055,"com.google.appengine.eclipse.core",1284676933154
started,bundle,com.google.appengine.eclipse.sdkbundle.1.3.3,1.3.3.v201004231111,"com.google.appengine.eclipse.sdkbundle.1.3.3",1284676933154
started,bundle,com.google.gdt.eclipse.core,1.3.2.v201003242055,"com.google.gdt.eclipse.core",1284676933154
started,bundle,com.google.gdt.eclipse.platform.shared,1.3.2.v201003242055,"com.google.gdt.eclipse.platform.shared",1284676933154
started,bundle,com.google.gdt.eclipse.suite,1.3.2.v201003242055,"com.google.gdt.eclipse.suite",1284676933154
started,bundle,com.google.gwt.eclipse.core,1.3.2.v201003242055,"com.google.gwt.eclipse.core",1284676933154
started,bundle,com.google.gwt.eclipse.sdkbundle.2.0.3,2.0.3.v201002191036,"com.google.gwt.eclipse.sdkbundle.2.0.3",1284676933154
started,bundle,org.eclipse.dltk.core,1.0.2.v20100209-1928,"org.eclipse.dltk.core",1284676933154
started,bundle,org.eclipse.dltk.launching,1.0.1.v20090910-1601,"org.eclipse.dltk.launching",1284676933154
started,bundle,org.eclipse.dltk.ui,1.0.2.v20100209-1928,"org.eclipse.dltk.ui",1284676933154
started,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1284676933154
started,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1284676933154
started,bundle,org.eclipse.php.debug.daemon,2.1.1.v20090707-1108,"org.eclipse.php.debug.daemon",1284676933154
started,bundle,org.eclipse.stp.sca,2.0.1.201002010854,"org.eclipse.stp.sca",1284676933154
started,bundle,org.eclipse.stp.sca.common.java,2.0.1.201002010854,"org.eclipse.stp.sca.common.java",1284676933154
started,bundle,org.eclipse.team.svn.core,0.7.8.I20091023-1300,"org.eclipse.team.svn.core",1284676933154
started,bundle,org.eclipse.team.svn.mylyn,0.7.8.I20091023-1300,"org.eclipse.team.svn.mylyn",1284676933154
started,bundle,org.eclipse.team.svn.ui,0.7.8.I20091023-1300,"org.eclipse.team.svn.ui",1284676933154
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1284676933154
started,bundle,org.polarion.eclipse.team.svn.connector.javahl16,2.2.1.I20091009-1900,"org.polarion.eclipse.team.svn.connector.javahl16",1284676933154
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.1.I20091009-1900,"org.polarion.eclipse.team.svn.connector.svnkit16",1284676933154
started,bundle,ch.epfl.lamp.sdt.aspects,2.8.0.r21985-b20100520025539,"ch.epfl.lamp.sdt.aspects",1284676933154
started,bundle,ch.epfl.lamp.sdt.core,2.8.0.r21985-b20100520025543,"ch.epfl.lamp.sdt.core",1284676933154
started,bundle,org.eclipse.contribution.weaving.jdt,1.6.4.20090313172428,"org.eclipse.contribution.weaving.jdt",1284676933154
started,bundle,org.eclipse.equinox.weaving.aspectj,1.0.0.200902241436,"org.eclipse.equinox.weaving.aspectj",1284676933154
started,bundle,scala.library,2.8.0.r21985-b20100520020104,"scala.library",1284676933154
started,bundle,com.google.appengine.eclipse.sdkbundle.1.3.4,1.3.4.v201005212032,"com.google.appengine.eclipse.sdkbundle.1.3.4",1284676933154
os,sysinfo,,,"win32",1284676933154
arch,sysinfo,,,"x86",1284676933154
ws,sysinfo,,,"win32",1284676933154
locale,sysinfo,,,"en_CA",1284676933154
processors,sysinfo,,,"8",1284676933154
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1284676933154
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1284676933154
java.specification.name,sysinfo,,,"Java Platform API Specification",1284676933154
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1284676933154
java.specification.version,sysinfo,,,"1.6",1284676933154
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1284676933154
java.version,sysinfo,,,"1.6.0_20",1284676933154
java.vm.info,sysinfo,,,"mixed mode, sharing",1284676933154
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1284676933154
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1284676933154
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1284676933154
java.vm.specification.version,sysinfo,,,"1.0",1284676933154
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1284676933154
java.vm.version,sysinfo,,,"16.3-b01",1284676933154
started,bundle,org.eclipse.stp.sca.domainmodel.frascati,2.0.1.201002010854,"org.eclipse.stp.sca.domainmodel.frascati",1284676933185
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1284676933201
started,bundle,org.eclipse.php.server.core,2.1.1.v20090707-1108,"org.eclipse.php.server.core",1284676933201
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1284676933201
started,bundle,org.eclipse.php.core,2.1.1.v20090921-1100,"org.eclipse.php.core",1284676933201
started,bundle,org.eclipse.php.debug.ui,2.1.1.v20090921-1100,"org.eclipse.php.debug.ui",1284676933279
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1284676933295
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1284676933295
started,bundle,org.eclipse.php.ui,2.1.1.v20090921-1100,"org.eclipse.php.ui",1284676933295
started,bundle,org.eclipse.php.debug.core,2.1.1.v20090921-1100,"org.eclipse.php.debug.core",1284676933716
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284676938661
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284676951422
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1284676951437
started,bundle,com.google.gdt.eclipse.platform.e35,1.3.2.v201003242055,"com.google.gdt.eclipse.platform.e35",1284676951968
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200911141836,"org.eclipse.jst.common.project.facet.core",1284676952373
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1284676952389
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1284676952389
started,bundle,org.eclipse.team.cvs.ssh2,3.2.200.I20090508-2000,"org.eclipse.team.cvs.ssh2",1284676953044
started,bundle,org.eclipse.emf.converter,2.5.0.v200906151043,"org.eclipse.emf.converter",1284676953060
started,bundle,org.eclipse.emf.mapping.ecore2xml,2.5.0.v200906151043,"org.eclipse.emf.mapping.ecore2xml",1284676953294
started,bundle,org.eclipse.xtend.typesystem.uml2.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.uml2.ui",1284676953309
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1284676953309
started,bundle,org.eclipse.xtend.typesystem.xsd.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.xsd.ui",1284676953309
started,bundle,org.eclipse.xtend.shared.ui,0.7.2.v200908120436,"org.eclipse.xtend.shared.ui",1284676953309
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1284676953341
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1284676953341
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1284676953512
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1284676953512
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1284676953512
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1284676953996
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284676956055
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284676964261
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1284676964276
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1284676993355
started,bundle,org.eclipse.tptp.platform.integration.pde,4.4.200.v200906191311,"org.eclipse.tptp.platform.integration.pde",1284676993386
started,bundle,org.eclipse.gmf.xpand.migration,1.0.0.v20090608-0720,"org.eclipse.gmf.xpand.migration",1284676994681
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1284676994743
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1284676994743
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1284676994743
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1284676994837
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200911302230,"org.eclipse.jst.j2ee.core",1284676994837
started,bundle,org.eclipse.jem,2.0.301.v201001252130,"org.eclipse.jem",1284676994837
started,bundle,org.eclipse.jst.jee,1.0.201.v201002021055,"org.eclipse.jst.jee",1284676994868
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1284676994884
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1284676994884
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1284676994899
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1284676994915
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1284676994930
started,bundle,org.eclipse.jst.j2ee,1.1.301.v201001272230,"org.eclipse.jst.j2ee",1284676994946
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677017051
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1284677032355
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1284677032495
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677054129
started,bundle,org.eclipse.emf.mint,0.8.0.v200906161513,"org.eclipse.emf.mint",1284677070977
started,bundle,org.eclipse.emf.mint.ui,0.8.0.v200906161513,"org.eclipse.emf.mint.ui",1284677070977
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677099790
started,bundle,org.eclipse.pde.core,3.5.101.v20100104,"org.eclipse.pde.core",1284677113019
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677778847
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677784915
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677814181
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677830499
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284677878781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677901744
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1284677902665
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677902821
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677906097
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1284677906549
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1284677906565
started,bundle,org.eclipse.tptp.platform.profile.server.wst,4.3.301.v201002100300,"org.eclipse.tptp.platform.profile.server.wst",1284677906565
started,bundle,org.eclipse.acceleo.ide.ui,0.8.1.v200909161003,"org.eclipse.acceleo.ide.ui",1284677906565
started,bundle,org.eclipse.hyades.execution,4.4.302.v201002100300,"org.eclipse.hyades.execution",1284677907190
started,bundle,org.eclipse.tptp.platform.models.hierarchy,4.6.2.v200910191900,"org.eclipse.tptp.platform.models.hierarchy",1284677907190
started,bundle,org.eclipse.tptp.platform.common.ui,4.4.202.v201002100300,"org.eclipse.tptp.platform.common.ui",1284677907221
started,bundle,org.eclipse.tptp.platform.common,4.3.302.v201002100300,"org.eclipse.tptp.platform.common",1284677907221
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677912244
started,bundle,org.eclipse.hyades.trace.ui,4.5.2.v201002100300,"org.eclipse.hyades.trace.ui",1284677912244
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677914662
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677921776
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677923757
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677937766
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677939482
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677945113
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677997514
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284677998481
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678006186
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678006920
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678009587
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678015515
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678019415
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678019743
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678066669
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678070569
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678072160
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678072831
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678175244
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678179130
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678181517
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678185541
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678187725
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678188505
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678208483
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678208934
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678211450
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1284678211475
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678212580
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678238043
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284678239041
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678242567
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678245313
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284678245999
